Order_ID,Order_Date,Ship_Date,Ship_Mode,Order_Status,Customer_ID,Customer_Name,Customer_Segment,Region,State,City,Product_ID,Product_Name,Category,Sub_Category,Unit_Price,Quantity,Discount,Sales,Revenue,Profit,Payment_Method,,Profit_Margin_%
ORD-102863,21-09-2023,25-09-2023,Standard Class,Pending,CUST-2905,Mary Jackson,Consumer,West,Nevada,Reno,PRD-1093,Snacks Item 94,Food & Beverage,Snacks,47.78,3,0.05,136.17,408.51,51.8,Cash,,0.380406844
ORD-102864,13-08-2024,14-08-2024,Standard Class,Delivered,CUST-1115,Margaret Scott,Home Office,North,Massachusetts,Worcester,PRD-1019,Headphones Item 20,Electronics,Headphones,1496.49,8,0,11971.92,95775.36,4522.46,Credit Card,,0.377755615
ORD-102865,11-07-2022,13-07-2022,Standard Class,Cancelled,CUST-4032,Robert Hall,Consumer,South,Virginia,Virginia Beach,PRD-1064,Office Chairs Item 65,Furniture,Office Chairs,283.82,1,0.15,241.25,241.25,38.1,Credit Card,,0.157927461
ORD-102866,10-11-2024,13-11-2024,Standard Class,Returned,CUST-1262,Jennifer Allen,Consumer,West,Washington,Tacoma,PRD-1014,Tablets Item 15,Electronics,Tablets,613.5,1,0.05,582.82,582.82,196.33,Credit Card,,0.336862153
ORD-102867,08-12-2022,11-12-2022,Second Class,Delivered,CUST-4153,Charles King,Consumer,Central,Nebraska,Lincoln,PRD-1079,Beds Item 80,Furniture,Beds,357.72,4,0,1430.88,5723.52,590.3,Bank Transfer,,0.41254333
ORD-102868,29-04-2023,02-05-2023,Second Class,Pending,CUST-3337,John White,Corporate,Central,Kansas,Wichita,PRD-1072,Sofas Item 73,Furniture,Sofas,376,1,0.15,319.6,319.6,73.53,PayPal,,0.230068836
ORD-102869,23-06-2022,28-06-2022,Second Class,Delivered,CUST-1168,Richard Torres,Corporate,Central,Kansas,Overland Park,PRD-1053,Footwear Item 54,Clothing,Footwear,126.17,5,0.3,441.59,2207.95,34.32,Bank Transfer,,0.077719151
ORD-102870,22-12-2024,26-12-2024,Standard Class,Returned,CUST-4920,Ashley Davis,Corporate,South,Texas,Dallas,PRD-1053,Footwear Item 54,Clothing,Footwear,14.05,2,0,28.1,56.2,3.96,Debit Card,,0.140925267
ORD-102871,03-08-2023,10-08-2023,First Class,Delivered,CUST-3727,Joshua Davis,Corporate,North,Massachusetts,Boston,PRD-1070,Desks Item 71,Furniture,Desks,871.09,5,0.3,3048.81,15244.05,505.45,Credit Card,,0.165785995
ORD-102872,04-10-2024,09-10-2024,Second Class,Cancelled,CUST-2842,Rebecca King,Consumer,East,Illinois,Aurora,PRD-1120,Fitness Equipment Item 21,Sports,Fitness Equipment,369.35,3,0,1108.05,3324.15,461.69,Cash,,0.416668923
ORD-102873,12-03-2023,15-03-2023,Standard Class,Cancelled,CUST-3316,Margaret Anderson,Consumer,North,Pennsylvania,Philadelphia,PRD-1145,Swimming Item 46,Sports,Swimming,48.68,1,0.1,43.81,43.81,13.6,PayPal,,0.310431408
ORD-102874,01-04-2021,05-04-2021,Standard Class,Pending,CUST-1096,Richard Evans,Corporate,West,Washington,Tacoma,PRD-1205,Storage Item 6,Home & Kitchen,Storage,249.8,1,0.25,187.35,187.35,34.6,Credit Card,,0.184681078
ORD-102875,12-09-2023,15-09-2023,Standard Class,Cancelled,CUST-1872,Joshua Thomas,Consumer,East,Michigan,Grand Rapids,PRD-1011,Laptops Item 12,Electronics,Laptops,574.91,2,0.05,1092.33,2184.66,319.71,Debit Card,,0.292686276
ORD-102876,12-01-2023,16-01-2023,Standard Class,Delivered,CUST-3967,Nancy Thomas,Consumer,North,New York,Albany,PRD-1164,Textbooks Item 65,Books,Textbooks,63.03,2,0,126.06,252.12,37.82,Credit Card,,0.300015865
ORD-102877,21-01-2023,23-01-2023,First Class,Cancelled,CUST-3981,Kevin Nelson,Consumer,South,Florida,Orlando,PRD-1051,Footwear Item 52,Clothing,Footwear,88.77,3,0,266.31,798.93,97.9,Bank Transfer,,0.367616687
ORD-102878,21-12-2023,24-12-2023,Standard Class,Cancelled,CUST-1304,Mary White,Consumer,East,Ohio,Cincinnati,PRD-1011,Laptops Item 12,Electronics,Laptops,901.87,2,0,1803.74,3607.48,803.19,Gift Card,,0.44529145
ORD-102879,01-12-2022,06-12-2022,Second Class,Delivered,CUST-2835,Christopher Scott,Home Office,North,Pennsylvania,Pittsburgh,PRD-1108,Bakery Item 9,Food & Beverage,Bakery,39.33,2,0.1,70.79,141.58,25.83,Bank Transfer,,0.364882045
ORD-102880,08-12-2024,09-12-2024,Standard Class,Pending,CUST-1740,William Scott,Consumer,West,Nevada,Reno,PRD-1061,Office Chairs Item 62,Furniture,Office Chairs,774.52,2,0,1549.04,3098.08,243.08,PayPal,,0.156922997
ORD-102881,13-12-2022,17-12-2022,Second Class,Delivered,CUST-3617,George Torres,Small Business,East,Illinois,Chicago,PRD-1055,Accessories Item 56,Clothing,Accessories,153.5,3,0.2,368.4,1105.2,16.98,Bank Transfer,,0.046091205
ORD-102882,03-06-2021,08-06-2021,Same Day,Returned,CUST-3041,Betty White,Home Office,West,Washington,Spokane,PRD-1075,Sofas Item 76,Furniture,Sofas,1407.97,4,0,5631.88,22527.52,1343.27,PayPal,,0.238511829
ORD-102883,06-05-2023,10-05-2023,First Class,Delivered,CUST-4680,Christopher Hall,Consumer,North,New Jersey,Newark,PRD-1192,Bedding Item 93,Home & Kitchen,Bedding,164.56,2,0.15,279.75,559.5,65.19,PayPal,,0.233029491
ORD-102884,23-07-2021,26-07-2021,Standard Class,Pending,CUST-3626,James King,Corporate,East,Illinois,Rockford,PRD-1212,Skincare Item 13,Beauty,Skincare,131.52,2,0,263.04,526.08,80.45,Gift Card,,0.305847019
ORD-102885,23-01-2024,24-01-2024,Standard Class,Pending,CUST-4181,Lisa Hill,Consumer,North,Connecticut,Bridgeport,PRD-1086,Shelving Item 87,Furniture,Shelving,124.96,1,0.05,118.71,118.71,43.01,PayPal,,0.362311515
ORD-102886,02-08-2024,04-08-2024,Same Day,Delivered,CUST-3618,George Anderson,Consumer,South,Texas,Dallas,PRD-1114,Frozen Foods Item 15,Food & Beverage,Frozen Foods,12.12,4,0.15,41.21,164.84,7.34,Cash,,0.178112109
ORD-102887,06-10-2023,09-10-2023,Second Class,Pending,CUST-2327,Michael Young,Corporate,East,Wisconsin,Madison,PRD-1047,Kids' Apparel Item 48,Clothing,Kids' Apparel,33.41,3,0.25,75.17,225.51,6.84,Gift Card,,0.090993748
ORD-102888,24-01-2024,27-01-2024,Second Class,Delivered,CUST-4676,Joseph Wright,Corporate,East,Wisconsin,Green Bay,PRD-1052,Footwear Item 53,Clothing,Footwear,93.39,6,0.25,420.25,2521.5,66.97,Gift Card,,0.159357525
ORD-102889,01-10-2021,05-10-2021,Standard Class,Delivered,CUST-2939,Christopher Garcia,Consumer,North,Massachusetts,Springfield,PRD-1004,Smartphones Item 5,Electronics,Smartphones,207.18,3,0.15,528.31,1584.93,131.7,Credit Card,,0.249285457
ORD-102890,28-05-2024,31-05-2024,Second Class,Returned,CUST-1859,Sandra Johnson,Corporate,Central,Missouri,Kansas City,PRD-1152,Fiction Item 53,Books,Fiction,55.44,4,0.1,199.58,798.32,44.73,Credit Card,,0.224120653
ORD-102891,21-08-2024,28-08-2024,Standard Class,Cancelled,CUST-1252,Mary Torres,Corporate,East,Wisconsin,Milwaukee,PRD-1134,Team Sports Item 35,Sports,Team Sports,366.25,1,0,366.25,366.25,126.34,Debit Card,,0.344955631
ORD-102892,26-08-2022,31-08-2022,Standard Class,Delivered,CUST-4589,Amanda Thomas,Corporate,West,Oregon,Salem,PRD-1022,Headphones Item 23,Electronics,Headphones,825.15,1,0,825.15,825.15,179.97,Credit Card,,0.218105799
ORD-102893,26-05-2024,27-05-2024,First Class,Delivered,CUST-1839,Ashley Torres,Home Office,West,California,Sacramento,PRD-1185,Cookware Item 86,Home & Kitchen,Cookware,166.75,5,0.05,792.06,3960.3,144.13,Debit Card,,0.181968538
ORD-102894,18-12-2021,23-12-2021,First Class,Returned,CUST-2075,Kevin White,Consumer,Central,Nebraska,Lincoln,PRD-1175,Comics Item 76,Books,Comics,41.33,3,0.1,111.59,334.77,33,Debit Card,,0.295725423
ORD-102895,11-05-2024,16-05-2024,Standard Class,Delivered,CUST-1452,Betty Nguyen,Corporate,East,Wisconsin,Milwaukee,PRD-1184,Cookware Item 85,Home & Kitchen,Cookware,261.55,2,0,523.1,1046.2,43.93,Bank Transfer,,0.083980119
ORD-102896,09-09-2024,11-09-2024,First Class,Pending,CUST-4780,George Thompson,Consumer,Central,Iowa,Davenport,PRD-1045,Kids' Apparel Item 46,Clothing,Kids' Apparel,59.32,1,0,59.32,59.32,9.02,PayPal,,0.152056642
ORD-102897,17-05-2023,20-05-2023,Standard Class,Cancelled,CUST-2952,Daniel Roberts,Home Office,East,Wisconsin,Green Bay,PRD-1041,Women's Apparel Item 42,Clothing,Women's Apparel,139.75,2,0.15,237.57,475.14,62.78,Credit Card,,0.264258955
ORD-102898,01-07-2021,05-07-2021,Standard Class,Returned,CUST-3712,Jennifer Davis,Corporate,South,North Carolina,Greensboro,PRD-1157,Non-Fiction Item 58,Books,Non-Fiction,20.15,1,0,20.15,20.15,2.22,Cash,,0.110173697
ORD-102899,21-07-2021,23-07-2021,Same Day,Delivered,CUST-3061,Jason Phillips,Consumer,South,Virginia,Richmond,PRD-1029,Cameras Item 30,Electronics,Cameras,170.04,3,0,510.12,1530.36,179.79,Gift Card,,0.352446483
ORD-102900,21-04-2021,24-04-2021,Same Day,Pending,CUST-3126,Charles Martin,Home Office,North,Massachusetts,Worcester,PRD-1050,Footwear Item 51,Clothing,Footwear,150.67,2,0.15,256.14,512.28,23.75,PayPal,,0.09272273
ORD-102901,29-11-2022,06-12-2022,First Class,Delivered,CUST-3421,Mary Smith,Corporate,South,Virginia,Richmond,PRD-1068,Desks Item 69,Furniture,Desks,1166.11,2,0.15,1982.39,3964.78,554.07,Bank Transfer,,0.279495962
ORD-102902,07-07-2024,12-07-2024,Standard Class,Delivered,CUST-1977,Jason Hall,Corporate,South,Georgia,Atlanta,PRD-1092,Snacks Item 93,Food & Beverage,Snacks,44.85,2,0,89.7,179.4,30.65,Bank Transfer,,0.341694537
ORD-102903,02-04-2022,05-04-2022,Second Class,Cancelled,CUST-2423,Joshua Davis,Consumer,Central,Kansas,Wichita,PRD-1005,Smartphones Item 6,Electronics,Smartphones,1587.51,5,0.1,7143.8,35719,3022.91,Cash,,0.423151544
ORD-102904,24-01-2023,31-01-2023,First Class,Pending,CUST-2654,Susan Garcia,Consumer,West,California,Los Angeles,PRD-1186,Appliances Item 87,Home & Kitchen,Appliances,210.52,6,0.2,1010.5,6063,90.49,Cash,,0.089549728
ORD-102905,13-02-2023,16-02-2023,Standard Class,Pending,CUST-3945,Nancy White,Consumer,Central,Kansas,Wichita,PRD-1102,Dairy Item 3,Food & Beverage,Dairy,38.71,1,0,38.71,38.71,6.77,Gift Card,,0.174890209
ORD-102906,02-04-2024,05-04-2024,Standard Class,Returned,CUST-3416,David Roberts,Consumer,Central,Nebraska,Bellevue,PRD-1134,Team Sports Item 35,Sports,Team Sports,406.13,3,0,1218.39,3655.17,365.16,Debit Card,,0.29970699
ORD-102907,28-10-2021,01-11-2021,Standard Class,Delivered,CUST-4127,Patricia Young,Consumer,East,Michigan,Lansing,PRD-1050,Footwear Item 51,Clothing,Footwear,108.86,2,0.1,195.95,391.9,83.92,Cash,,0.428272518
ORD-102908,09-09-2022,12-09-2022,Standard Class,Delivered,CUST-2722,Betty Hall,Consumer,North,New Jersey,Trenton,PRD-1158,Non-Fiction Item 59,Books,Non-Fiction,15.1,5,0.15,64.17,320.85,17.82,Cash,,0.27769986
ORD-102909,05-02-2021,10-02-2021,Second Class,Returned,CUST-3500,Joseph Johnson,Consumer,North,Connecticut,New Haven,PRD-1126,Outdoor Gear Item 27,Sports,Outdoor Gear,153.99,2,0,307.98,615.96,74.42,Gift Card,,0.241639067
ORD-102910,28-11-2022,01-12-2022,Same Day,Delivered,CUST-1896,George White,Consumer,West,Washington,Tacoma,PRD-1212,Skincare Item 13,Beauty,Skincare,41.45,1,0,41.45,41.45,5.83,PayPal,,0.140651387
ORD-102911,21-02-2022,26-02-2022,First Class,Cancelled,CUST-3774,Jessica Moore,Home Office,South,Georgia,Savannah,PRD-1067,Desks Item 68,Furniture,Desks,1464.01,5,0.25,5490.04,27450.2,263.85,PayPal,,0.048059759
ORD-102912,17-09-2023,20-09-2023,Same Day,Delivered,CUST-4371,Emily Brown,Small Business,North,Connecticut,Bridgeport,PRD-1070,Desks Item 71,Furniture,Desks,1382.19,3,0.1,3731.91,11195.73,1065.64,Cash,,0.285548151
ORD-102913,09-04-2022,16-04-2022,Same Day,Delivered,CUST-1652,Michael Smith,Corporate,Central,Kansas,Topeka,PRD-1224,Makeup Item 25,Beauty,Makeup,103.95,2,0.15,176.72,353.44,25.86,Cash,,0.146333182
ORD-102914,29-06-2021,03-07-2021,Standard Class,Pending,CUST-2151,Betty Miller,Corporate,Central,Minnesota,Saint Paul,PRD-1054,Accessories Item 55,Clothing,Accessories,228.86,4,0.1,823.9,3295.6,148.3,Gift Card,,0.179997573
ORD-102915,22-02-2024,25-02-2024,Standard Class,Cancelled,CUST-1552,James Flores,Consumer,South,Virginia,Norfolk,PRD-1163,Textbooks Item 64,Books,Textbooks,65.81,1,0,65.81,65.81,21.75,Bank Transfer,,0.330496885
ORD-102916,30-06-2023,02-07-2023,First Class,Cancelled,CUST-1051,Karen Brown,Home Office,Central,Kansas,Wichita,PRD-1128,Outdoor Gear Item 29,Sports,Outdoor Gear,468.48,4,0.3,1311.74,5246.96,255.43,Credit Card,,0.194726089
ORD-102917,14-08-2024,16-08-2024,Standard Class,Returned,CUST-4032,Ashley Harris,Consumer,South,Florida,Orlando,PRD-1126,Outdoor Gear Item 27,Sports,Outdoor Gear,399.73,3,0.1,1079.27,3237.81,391.79,Debit Card,,0.363013889
ORD-102918,27-10-2023,30-10-2023,Standard Class,Delivered,CUST-3346,Mary Hall,Consumer,South,Texas,Dallas,PRD-1172,Children's Books Item 73,Books,Children's Books,65.84,6,0.05,375.29,2251.74,113.36,Credit Card,,0.30205974
ORD-102919,17-08-2021,21-08-2021,First Class,Cancelled,CUST-3060,Susan Baker,Home Office,East,Indiana,Evansville,PRD-1156,Non-Fiction Item 57,Books,Non-Fiction,38.05,2,0.1,68.49,136.98,7.43,Debit Card,,0.10848299
ORD-102920,08-03-2022,10-03-2022,Standard Class,Delivered,CUST-4825,Stephanie Nelson,Consumer,Central,Nebraska,Omaha,PRD-1200,Cleaning Item 1,Home & Kitchen,Cleaning,343.24,1,0,343.24,343.24,95.39,Credit Card,,0.2779105
ORD-102921,12-02-2021,17-02-2021,Standard Class,Returned,CUST-2911,Mark Nguyen,Consumer,South,Florida,Miami,PRD-1188,Appliances Item 89,Home & Kitchen,Appliances,339.01,2,0,678.02,1356.04,62.68,Debit Card,,0.092445651
ORD-102922,06-01-2024,09-01-2024,Second Class,Returned,CUST-4526,Lisa Martin,Corporate,West,Washington,Tacoma,PRD-1143,Cycling Item 44,Sports,Cycling,492.97,1,0.1,443.67,443.67,79.73,PayPal,,0.179705637
ORD-102923,10-04-2022,15-04-2022,Standard Class,Pending,CUST-4792,Susan Miller,Consumer,North,Massachusetts,Boston,PRD-1109,Bakery Item 10,Food & Beverage,Bakery,58.98,2,0,117.96,235.92,45.46,Credit Card,,0.385384876
ORD-102924,04-12-2023,11-12-2023,Second Class,Delivered,CUST-4047,Jessica Garcia,Consumer,West,Washington,Seattle,PRD-1212,Skincare Item 13,Beauty,Skincare,10.37,4,0.1,37.33,149.32,10.68,Debit Card,,0.286096973
ORD-102925,09-11-2021,13-11-2021,Standard Class,Delivered,CUST-2335,Charles Hill,Consumer,East,Illinois,Aurora,PRD-1093,Snacks Item 94,Food & Beverage,Snacks,36.91,1,0,36.91,36.91,11.08,Credit Card,,0.300189651
ORD-102926,07-04-2022,10-04-2022,Standard Class,Delivered,CUST-4063,Charles Anderson,Home Office,South,North Carolina,Charlotte,PRD-1141,Cycling Item 42,Sports,Cycling,279.36,2,0.2,446.98,893.96,31.72,Bank Transfer,,0.070965144
ORD-102927,07-10-2023,10-10-2023,Same Day,Delivered,CUST-2803,Brian Smith,Consumer,East,Indiana,Indianapolis,PRD-1077,Sofas Item 78,Furniture,Sofas,1154.68,3,0,3464.04,10392.12,1279.06,PayPal,,0.369239385
ORD-102928,21-01-2023,24-01-2023,First Class,Delivered,CUST-2842,Melissa Brown,Consumer,South,North Carolina,Charlotte,PRD-1185,Cookware Item 86,Home & Kitchen,Cookware,262.26,1,0.15,222.92,222.92,60.03,Cash,,0.269289431
ORD-102929,22-05-2021,24-05-2021,First Class,Delivered,CUST-1190,Linda Scott,Consumer,East,Michigan,Lansing,PRD-1156,Non-Fiction Item 57,Books,Non-Fiction,12.19,3,0.15,31.08,93.24,10.33,PayPal,,0.332368082
ORD-102930,10-01-2021,12-01-2021,First Class,Cancelled,CUST-1093,Thomas White,Home Office,West,Arizona,Phoenix,PRD-1204,Storage Item 5,Home & Kitchen,Storage,217.18,2,0,434.36,868.72,150.18,PayPal,,0.345750069
ORD-102931,13-08-2024,20-08-2024,First Class,Pending,CUST-1919,Sandra Thompson,Consumer,Central,Iowa,Cedar Rapids,PRD-1238,Personal Care Item 39,Beauty,Personal Care,116.93,3,0,350.79,1052.37,73.42,PayPal,,0.209299011
ORD-102932,04-04-2024,08-04-2024,First Class,Returned,CUST-1236,Lisa White,Consumer,South,North Carolina,Raleigh,PRD-1206,Storage Item 7,Home & Kitchen,Storage,238.22,2,0.1,428.8,857.6,86.31,Bank Transfer,,0.201282649
ORD-102933,07-12-2023,12-12-2023,Standard Class,Delivered,CUST-4579,Sandra Baker,Small Business,East,Michigan,Detroit,PRD-1046,Kids' Apparel Item 47,Clothing,Kids' Apparel,11.37,5,0.3,39.79,198.95,5.44,Gift Card,,0.136717768
ORD-102934,09-08-2021,14-08-2021,Standard Class,Delivered,CUST-4666,Rebecca Harris,Corporate,South,Georgia,Savannah,PRD-1215,Skincare Item 16,Beauty,Skincare,108.51,2,0.1,195.32,390.64,49.17,Debit Card,,0.251740733
ORD-102935,11-02-2021,16-02-2021,Standard Class,Delivered,CUST-3964,Barbara Evans,Small Business,East,Wisconsin,Green Bay,PRD-1188,Appliances Item 89,Home & Kitchen,Appliances,38.76,4,0.2,124.03,496.12,13.01,Credit Card,,0.104893977
ORD-102936,27-03-2021,31-03-2021,First Class,Pending,CUST-2006,Matthew Jones,Consumer,North,New York,Buffalo,PRD-1140,Cycling Item 41,Sports,Cycling,477.38,1,0.25,358.03,358.03,24.77,Gift Card,,0.069184147
ORD-102937,15-08-2022,17-08-2022,Standard Class,Delivered,CUST-1234,Jessica Green,Consumer,Central,Missouri,St. Louis,PRD-1101,Beverages Item 2,Food & Beverage,Beverages,44.34,4,0.05,168.49,673.96,50.35,Credit Card,,0.298830791
ORD-102938,24-07-2023,26-07-2023,Standard Class,Delivered,CUST-1776,John Martin,Small Business,West,California,Sacramento,PRD-1056,Accessories Item 57,Clothing,Accessories,108.91,2,0,217.82,435.64,54.92,Bank Transfer,,0.25213479
ORD-102939,28-07-2024,30-07-2024,First Class,Returned,CUST-2704,Stephanie Taylor,Consumer,Central,Kansas,Overland Park,PRD-1138,Cycling Item 39,Sports,Cycling,64.34,1,0,64.34,64.34,19.65,Bank Transfer,,0.305408766
ORD-102940,22-08-2022,24-08-2022,First Class,Returned,CUST-3434,Ashley Brown,Consumer,South,Florida,Tampa,PRD-1203,Cleaning Item 4,Home & Kitchen,Cleaning,347.95,2,0,695.9,1391.8,56.5,PayPal,,0.081189826
ORD-102941,25-03-2021,26-03-2021,Standard Class,Pending,CUST-1255,Mary Miller,Consumer,South,Florida,Orlando,PRD-1041,Women's Apparel Item 42,Clothing,Women's Apparel,104.98,4,0.2,335.94,1343.76,72.1,Credit Card,,0.214621659
ORD-102942,15-03-2021,17-03-2021,First Class,Delivered,CUST-4958,Robert Mitchell,Small Business,West,Arizona,Phoenix,PRD-1144,Swimming Item 45,Sports,Swimming,18.04,2,0.05,34.28,68.56,10.56,Cash,,0.308051342
ORD-102943,14-08-2021,17-08-2021,Same Day,Cancelled,CUST-2248,Jennifer Garcia,Home Office,West,Washington,Seattle,PRD-1068,Desks Item 69,Furniture,Desks,239.14,2,0.15,406.54,813.08,169.72,Gift Card,,0.417474295
ORD-102944,16-07-2024,19-07-2024,Second Class,Pending,CUST-2772,Mark Taylor,Consumer,West,California,San Francisco,PRD-1164,Textbooks Item 65,Books,Textbooks,64,2,0,128,256,11.95,Debit Card,,0.093359375
ORD-102945,17-11-2021,24-11-2021,Standard Class,Delivered,CUST-1342,Joshua Taylor,Small Business,East,Wisconsin,Milwaukee,PRD-1170,Children's Books Item 71,Books,Children's Books,51.33,8,0,410.64,3285.12,166.58,PayPal,,0.405659458
ORD-102946,25-08-2024,30-08-2024,Standard Class,Delivered,CUST-2715,Jessica Martin,Small Business,South,Florida,Miami,PRD-1224,Makeup Item 25,Beauty,Makeup,77.96,2,0,155.92,311.84,52.07,Debit Card,,0.333953309
ORD-102947,04-02-2021,07-02-2021,Second Class,Delivered,CUST-3827,Jessica Evans,Home Office,South,Texas,Dallas,PRD-1057,Accessories Item 58,Clothing,Accessories,117.91,4,0.15,400.89,1603.56,100.63,PayPal,,0.251016488
ORD-102948,31-12-2021,04-01-2022,First Class,Returned,CUST-3003,Kevin Smith,Consumer,South,Virginia,Virginia Beach,PRD-1016,Tablets Item 17,Electronics,Tablets,806.7,1,0.1,726.03,726.03,161.96,Cash,,0.223076181
ORD-102949,24-12-2021,28-12-2021,Standard Class,Delivered,CUST-1129,William Phillips,Home Office,East,Wisconsin,Green Bay,PRD-1032,Men's Apparel Item 33,Clothing,Men's Apparel,200.08,2,0.3,280.11,560.22,26.64,Gift Card,,0.095105494
ORD-102950,19-10-2022,23-10-2022,Standard Class,Pending,CUST-4476,Thomas Allen,Small Business,East,Illinois,Aurora,PRD-1041,Women's Apparel Item 42,Clothing,Women's Apparel,205.65,3,0,616.95,1850.85,94.44,Debit Card,,0.153075614
ORD-102951,06-04-2024,09-04-2024,Standard Class,Delivered,CUST-4450,Susan Campbell,Small Business,West,Washington,Seattle,PRD-1081,Beds Item 82,Furniture,Beds,685.27,1,0.15,582.48,582.48,161.75,PayPal,,0.277691938
ORD-102952,01-05-2024,06-05-2024,Standard Class,Delivered,CUST-2186,Sandra Allen,Consumer,East,Ohio,Columbus,PRD-1001,Smartphones Item 2,Electronics,Smartphones,1175.6,4,0,4702.4,18809.6,1099.49,Gift Card,,0.233814648
ORD-102953,09-02-2024,16-02-2024,Second Class,Pending,CUST-1705,Jessica Wilson,Small Business,East,Indiana,Evansville,PRD-1098,Beverages Item 99,Food & Beverage,Beverages,24.48,2,0,48.96,97.92,6.32,Gift Card,,0.129084967
ORD-102954,01-05-2023,06-05-2023,Standard Class,Delivered,CUST-4155,Emily Torres,Consumer,South,Texas,Dallas,PRD-1001,Smartphones Item 2,Electronics,Smartphones,457.33,3,0.1,1234.79,3704.37,132.24,Gift Card,,0.107095134
ORD-102955,08-10-2024,11-10-2024,Standard Class,Cancelled,CUST-4976,James Miller,Small Business,North,New York,New York City,PRD-1174,Comics Item 75,Books,Comics,52.75,4,0,211,844,44.49,Gift Card,,0.210853081
ORD-102956,31-05-2021,02-06-2021,Second Class,Delivered,CUST-3233,Ashley Hill,Consumer,Central,Missouri,St. Louis,PRD-1117,Frozen Foods Item 18,Food & Beverage,Frozen Foods,53.07,2,0,106.14,212.28,25.74,Bank Transfer,,0.242509893
ORD-102957,05-09-2021,10-09-2021,Standard Class,Delivered,CUST-2518,Robert Williams,Corporate,Central,Minnesota,Minneapolis,PRD-1005,Smartphones Item 6,Electronics,Smartphones,1061.93,1,0,1061.93,1061.93,98.9,Cash,,0.093132316
ORD-102958,29-01-2021,02-02-2021,First Class,Returned,CUST-2375,Margaret Roberts,Consumer,West,Nevada,Henderson,PRD-1114,Frozen Foods Item 15,Food & Beverage,Frozen Foods,50.38,2,0,100.76,201.52,15.43,Debit Card,,0.153136165
ORD-102959,05-05-2023,09-05-2023,Standard Class,Delivered,CUST-3846,Michael Garcia,Consumer,North,New York,Buffalo,PRD-1160,Non-Fiction Item 61,Books,Non-Fiction,42.72,5,0.2,170.88,854.4,38.21,PayPal,,0.22360721
ORD-102960,04-06-2023,08-06-2023,First Class,Delivered,CUST-2195,David Gomez,Consumer,West,Oregon,Eugene,PRD-1182,Cookware Item 83,Home & Kitchen,Cookware,376.79,2,0,753.58,1507.16,312.67,Gift Card,,0.414912816
ORD-102961,26-04-2023,29-04-2023,First Class,Delivered,CUST-3902,David Mitchell,Corporate,East,Indiana,Indianapolis,PRD-1176,Comics Item 77,Books,Comics,54.25,1,0.1,48.83,48.83,14.46,Cash,,0.296129429
